"id","mid","title","picurl"
"3358756e-9f92-494d-86b8-d9b02c5e6c4f","102","iGame GeForce RTX 5070 Ti Ultra W OC 16GB(iGame GeForce RTX 5070 Ti Ultra W OC 16GB-T)","/content/upload/form/102/202502/0a1e8df4-2783-4355-a24c-eab5e1b13ca4.jpg"
"1f96c1d7-26a4-4e43-90f5-42691484d4d2","102","iGame GeForce RTX 5070 Vulcan X OC 12GB","/content/upload/form/102/202508/50a976ac-5bd6-45c3-89d0-2969fe9be93e.jpg"
"0f463e0b-53f2-4464-9960-4b6d7479ff5a","102","iGame GeForce RTX 5070 Vulcan W OC 12GB","/content/upload/form/102/202508/27f2af9f-8a32-4f9e-9c91-e90e8d40028a.jpg"
"c0f99e4c-161f-4106-a2ef-101f0f4d62d3","102","iGame GeForce RTX 5070 Vulcan OC 12GB","/content/upload/form/102/202503/a877ac12-9ffe-4d2e-b3df-ede04f396d2d.jpg"
"818a2305-5d28-4643-94fd-fb9982fa7789","102","iGame GeForce RTX 5070 Advanced OC Senna 12GB","/content/upload/form/102/202508/935c4b60-0160-465c-b63f-d52a7d40259d.jpg"
"f53b413d-1123-4713-b836-790a1878f822","102","iGame GeForce RTX 5070 Advanced OC 12GB","/content/upload/form/102/202503/cc09714f-9e46-419a-9ba5-86f9d5f7d1c0.jpg"
"90b03e81-76d5-4eaf-af7a-bdeba14b4b1e","102","iGame GeForce RTX 5070 Ultra OC 12GB","/content/upload/form/102/202603/8a9bb7bc-0d0d-4e22-b0ed-8bb4761a41d5.jpg"
"91da7847-7dc7-467f-a6ae-5d1854e1e273","102","iGame GeForce RTX 5070 Mini W OC 12GB","/content/upload/form/102/202601/a2c07fc9-bab9-4315-a530-02317fdab32d.jpg"
"c172b165-7ea6-4d2c-96f7-2d0b92a80eef","102","iGame GeForce RTX 5070 Mini OC 12GB","/content/upload/form/102/202511/540193eb-fcd0-48a8-ac6d-3e31301af24c.jpg"
"ec417bdc-1b19-4ae7-95cd-e68a92d7619c","102","iGame GeForce RTX 5070 Ultra W Classic OC 12GB","/content/upload/form/102/202510/4571b427-37c1-4a10-b833-b1c0eb280f43.jpg"
"cc06081e-1b5e-47cb-8640-620fd4e56874","102","iGame GeForce RTX 5070 Ultra Z OC 12GB","/content/upload/form/102/202510/a284b38e-32ae-42b9-b978-ba37660102b7.jpg"
"3f47e939-9ae5-41ee-8b37-3fd435f884ab","102","iGame GeForce RTX 5070 Ultra W OC 12GB(iGame GeForce RTX 5070 Ultra W OC 12GB-T)","/content/upload/form/102/202503/751b8850-bf11-459f-9f0f-86d3348db2de.jpg"
"22cd43d2-b4b1-4322-b15c-077343d69daa","102","战斧 GeForce RTX 5070 DUO 12GB","/content/upload/form/102/202606/53b7801b-be81-43f6-9ed6-a8843318150c.png"
"3971e2ca-f087-41e6-84d0-c9162d5ac807","102","战斧 GeForce RTX 5070 豪华版 Classic 12GB","/content/upload/form/102/202510/a2937457-6784-40e0-b093-8bfe68d899cc.jpg"
"c9ad7dc1-f546-43c7-87b5-08e0ee7d9e83","102","iGame GeForce RTX 5060 Ti Advanced OC 8GB","/content/upload/form/102/202504/f333fed4-bc9d-4c98-bf2e-18c088fdd4a4.jpg"
"04f99315-8868-4472-8682-5e7feeb48c1b","102","iGame GeForce RTX 5060 Ti Advanced OC 16GB","/content/upload/form/102/202504/311742ad-7dde-47fa-8532-9abf743ee547.jpg"
"cde84371-4dd2-48da-9c8a-8c8376e1998b","102","iGame GeForce RTX 5060 Ti Ultra OC 16GB","/content/upload/form/102/202603/90cba08c-4888-43ae-aa8b-7c5b6c4e3580.jpg"
"64be6cac-2143-4605-aceb-bfff7f3199d7","102","iGame GeForce RTX 5060 Ti Ultra OC 8GB","/content/upload/form/102/202603/33647069-4fa4-4a8d-aa04-2ccfb1cd37e2.jpg"
"d6d8ad44-ab29-42d7-bef5-efc7df3035ae","102","iGame GeForce RTX 5060 Ti Ultra Z OC 16GB","/content/upload/form/102/202510/59627225-3b4e-4545-ad3f-e26c45291dff.jpg"
"6cd3a6c4-9742-4898-b6c1-643019635f50","102","iGame GeForce RTX 5060 Ti Ultra Z OC 8GB","/content/upload/form/102/202510/14cf93a3-2e98-443a-9a7e-4fad1a7f608b.jpg"
"c7f07afa-413e-411b-bc9b-9cd95d6d7e4c","102","iGame GeForce RTX 5060 Ti Ultra W OC 8GB(iGame GeForce RTX 5060 Ti Ultra W OC 8GB-T)","/content/upload/form/102/202504/193c789a-b30e-40f9-a6c1-99e459dd1cf4.jpg"
"5530c76c-5a04-4e5b-a3ef-a26241903295","102","iGame GeForce RTX 5060 Ti Ultra W OC 16GB(iGame GeForce RTX 5060 Ti Ultra W OC 16GB-T)","/content/upload/form/102/202504/21b5d66b-e220-42b3-8e2f-bf55ce0ded28.jpg"
"dd9ce118-9620-4037-8a23-cd3c0a3fdef0","102","iGame GeForce RTX 5060 Ti Ultra DUO OC 16GB","/content/upload/form/102/202603/261a027c-d6cb-4559-9b62-c5f604058670.jpg"
"ef43799f-24b6-434b-85ef-39390227c683","102","iGame GeForce RTX 5060 Ti Ultra DUO OC 8GB","/content/upload/form/102/202603/190aa0b9-74ce-48cc-adc5-f3421ad6728b.jpg"
"f3b373ed-63e1-4a49-9419-91be75785148","102","iGame GeForce RTX 5060 Ti Mini W OC 8GB","/content/upload/form/102/202601/0e56982f-1206-4eb0-9668-03f56f90109e.jpg"
"d2168bc9-899d-4412-a931-67e72506cbda","102","iGame GeForce RTX 5060 Ti Mini W OC 16GB","/content/upload/form/102/202601/9dc228cb-4460-4e0b-b075-c1847fe1c4ba.jpg"
"2add78a0-008f-4cc3-bb83-88d0294b9e69","102","iGame GeForce RTX 5060 Ti Mini OC 16GB","/content/upload/form/102/202511/c9170bbf-2a9d-4122-a017-d0b9cb50f355.jpg"
"f7aafef2-4182-4a1a-ab0b-21cc8a600ad7","102","iGame GeForce RTX 5060 Ti Mini OC 8GB","/content/upload/form/102/202511/86d852c5-a469-48bb-a966-27f0f6352bdd.jpg"
"64604178-69e5-4da1-a227-e38dab45b5db","102","iGame GeForce RTX 5060 Ti Ultra W DUO OC 8GB(iGame GeForce RTX 5060 Ti Ultra W DUO OC 8GB-T)","/content/upload/form/102/202504/8be4ecd7-7fea-470a-96f5-aca1ac4ac993.jpg"
"92d8064f-e6db-4ddd-9ed9-32b22bd0eb0c","102","iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB(iGame GeForce RTX 5060 Ti Ultra W DUO OC 16GB-T)","/content/upload/form/102/202504/2010f1da-fb0a-4c75-810b-3737e6deb5c9.jpg"
"8ccc05b0-be62-4275-9694-b14d493dc9f7","102","iGame GeForce RTX 5060 Advanced OC 8GB","/content/upload/form/102/202505/1224a2b5-d1ff-4d87-bce0-ecf83c8b0bbb.jpg"
"f9db091c-0324-40ed-9ffd-cb56336c716c","102","iGame GeForce RTX 5060 Ultra OC 8GB V2","/content/upload/form/102/202606/a942fee6-f458-4527-90b0-d58f45903b99.jpg"
"74d66069-2e72-4819-b3fc-51bdf2fa03fb","102","iGame GeForce RTX 5060 Ultra W OC 8GB V2","/content/upload/form/102/202606/c004d997-85af-46d8-ad5a-1d067dde5901.jpg"
"e00864d4-4c5c-48bd-bd45-0ce0eff1de5d","102","iGame GeForce RTX 5060 Ultra OC 8GB","/content/upload/form/102/202603/daba0ffe-92c6-4ebe-ac3a-81ea3d952bb5.jpg"
"a3afa27b-c1a8-43ba-8fa8-c454c5f82537","102","iGame GeForce RTX 5060 Ultra Z OC 8GB","/content/upload/form/102/202510/3282307e-8a39-48ac-87fe-7c68c2f919c7.jpg"
"17b743e2-8e10-41ca-8f24-ed4d4e48a5b0","102","iGame GeForce RTX 5060 Ultra W OC 8GB(iGame GeForce RTX 5060 Ultra W OC 8GB-T)","/content/upload/form/102/202505/d5e6546e-e7e2-4515-9e90-987019361044.jpg"
"862f4374-f9eb-492e-8b69-ecd4067846a4","102","iGame GeForce RTX 5060 Ultra DUO OC 8GB","/content/upload/form/102/202603/b113af81-e8d3-44c5-943c-96f3dea096cb.jpg"
"e4343f10-5b6c-436d-b654-7e5b79dcd656","102","iGame GeForce RTX 5060 Ultra W DUO OC 8GB(iGame GeForce RTX 5060 Ultra W DUO OC 8GB-T)","/content/upload/form/102/202505/8d026e17-6690-4e20-b2f0-d909cb717bfe.jpg"
"d9507cbf-c5cb-46c6-834a-f24f365378a4","102","战斧 GeForce RTX 5060 豪华版 8GB(战斧 GeForce RTX 5060 豪华版 8GB-T)","/content/upload/form/102/202505/542a82ac-4042-4c35-b72f-269b20ccdb57.jpg"
"e09044db-8ac1-4040-a7c8-f88e2a028f45","102","战斧 GeForce RTX 5060 DUO 8GB(战斧 GeForce RTX 5060 DUO 8GB-T)","/content/upload/form/102/202505/5b7515be-595d-4f3d-b86a-1bea22ba8d7a.jpg"
"037fa3c5-1f70-4bb4-bd11-30175d89f828","102","iGame GeForce RTX 5050 Ultra W OC 8GB(iGame GeForce RTX 5050 Ultra W OC 8GB-T)","/content/upload/form/102/202506/bb1d348b-5cf4-42be-9a06-0e316ba5f381.jpg"
"45be0a73-5308-44b9-8204-aa35258d2af8","102","iGame GeForce RTX 5050 Ultra W DUO OC 8GB(iGame GeForce RTX 5050 Ultra W DUO OC 8GB-T)","/content/upload/form/102/202506/d51dca86-bb9b-45cf-bd54-0207b9c5078c.jpg"
"40e6c979-ce78-44a8-8a57-102157665ecd","102","战斧 GeForce RTX 5050 豪华版 8GB(战斧 GeForce RTX 5050 豪华版 8GB-T)","/content/upload/form/102/202506/b276e6a9-c32f-4f25-9531-86ec1ead5765.jpg"
"ea2267b8-c909-4003-ab2b-7698baec86eb","102","战斧 GeForce RTX 5050 DUO 8GB(战斧 GeForce RTX 5050 DUO 8GB-T)","/content/upload/form/102/202506/d99f5f6e-6d24-43ac-a047-0bd65a606b16.jpg"
"2e7c14bc-1e6c-41dd-a9f6-5425a7026f72","102","COLORFIRE GeForce RTX 5050 橘影橙 DUO 8GB","/content/upload/form/102/202506/d13b7c8e-bdff-4b1c-ab41-da4de1a5db22.jpg"
"869c984c-102b-433c-8398-cea5bb4e53e3","102","COLORFUL GeForce RTX 5060 LP 8GB","/content/upload/form/102/202606/93daa665-602d-4305-90c7-5b9b9262b626.jpg"
"95c44d05-655a-4afb-add0-6f6b2802f4ed","102","Colorful GeForce RTX 3050 灵动 6GB V3","/content/upload/form/102/202606/331515f5-f0b6-4023-a4ff-59a6dc10adc0.jpg"
"32bc5e4f-fa56-4b6f-abd9-4010e3ac3860","102","Colorful GeForce RTX 3050 灵动 V2 6GB(Colorful GeForce RTX 3050 灵动 V2 6GB-T)","/content/upload/form/102/202606/1767de1e-5638-404f-8a33-fe9fb8251a7c.jpg"
"f1f5fa1e-0921-4b71-9bb4-950efd50c083","102","Colorful GeForce RTX 3050 灵动 6GB V4(Colorful GeForce RTX 3050 灵动 6GB V4-T)","/content/upload/form/102/202606/2f04c0f0-f246-40f2-9c01-b3eb58091548.jpg"
"beb3a754-6bc1-49ed-84bc-67f075590e74","102","战斧 GeForce RTX 5060 DUO 8GB V3","/content/upload/form/102/202606/15f8b25f-34d4-478b-bd8f-295cf8cd0d4c.jpg"
"48bcc41b-1f33-4b05-9bb6-58244c07924a","102","战斧 GeForce RTX 5060 DUO 8GB V2","/content/upload/form/102/202606/0181ad1b-0a5e-4e28-9e7c-f6e9f8a84c67.jpg"
"9c38f1fa-95fd-4607-a7a9-1cf504eac06f","102","战斧 GeForce RTX 5060 豪华版 8GB V2","/content/upload/form/102/202606/32757d85-c845-4765-9bce-60906087db2e.jpg"
"25918e2c-637e-48d7-abb1-5c6b9331d947","102","战斧 GeForce RTX 5060 Ti DUO 8GB V3","/content/upload/form/102/202606/20cc6ea2-31ea-41c5-9710-a9367b1b706a.jpg"
"de7074b0-6549-49e7-8676-296cdc0ba74f","102","战斧 GeForce RTX 5060 Ti DUO 16GB V2","/content/upload/form/102/202606/1ff32d8a-61ce-4682-a7b4-e6a12e71f73f.jpg"
"e3c74ab9-e952-48bd-a05e-72e5f1488f6f","102","战斧 GeForce RTX 5060 Ti DUO 8GB V2","/content/upload/form/102/202606/b6a39041-054e-4047-9cfc-ab5abfd4fc48.jpg"
"e22d12e3-db5e-4ec5-811f-c9e67a66800e","102","战斧 GeForce RTX 5060 Ti 豪华版 8GB V2","/content/upload/form/102/202606/49b29454-0e5a-48a0-94c8-127ab43bca97.jpg"
"233b6938-2248-48da-96f7-373b825198c3","102","战斧 GeForce RTX 3060 DUO 12G V4 L","/content/upload/form/102/202509/bd6865b5-7f02-4a7c-b90b-d90178598c46.jpg"
"526ac7f6-86cd-43f0-a299-81c5bd47b330","102","iGame GeForce RTX 5060 Ti Ultra W DUO 16GB","/content/upload/form/102/202506/5aa670af-81d3-4d45-8190-832fe43e6cd3.jpg"
"dfb86925-ca90-4e3f-9cb6-a330ae85a63f","102","iGame GeForce RTX 5060 Ti Ultra W DUO 8GB","/content/upload/form/102/202506/717e8c02-9db6-43d5-b620-bfe0fb0f0bdb.jpg"
"153ecd3f-16d6-42e0-9534-e1e06a6f76fd","102","iGame GeForce RTX 5060 Ti Ultra W 16GB","/content/upload/form/102/202506/74d699c2-bd83-4e11-adf7-db3dd1c6e28e.jpg"
"ce582d94-e1cd-4d57-bb41-fd04b115fd89","102","iGame GeForce RTX 5060 Ti Ultra W 8GB","/content/upload/form/102/202506/5ac4b6be-38d6-48ac-bbc2-53c20dd1164d.jpg"
"094b8b4b-8d3d-4898-aeec-46288db33660","102","iGame GeForce RTX 5060 Ti Advanced 8GB","/content/upload/form/102/202506/e8b97ee0-06ac-4982-9cf9-895c352ceaf3.jpg"
"4276c3c6-ff48-40dc-b48b-79ccfb6bab8c","102","iGame GeForce RTX 5060 Ti Advanced 16GB","/content/upload/form/102/202506/484bece5-a8ef-4007-adec-b33bd1cc75b3.jpg"
"3e85eb5f-5be7-4473-982e-420d9223a7a5","102","COLORFIRE GeForce RTX 5070 橘影橙 12GB","/content/upload/form/102/202506/d4ede474-5284-4851-9d13-751aeef1b84c.jpg"
"a7b06348-dee3-483d-81f7-ebeadfdb4a69","102","战斧 GeForce RTX 5070 Ti 豪华版 SFF 16GB(战斧 GeForce RTX 5070 Ti 豪华版 SFF 16GB-T)","/content/upload/form/102/202505/fc790336-daf9-40b8-9c45-dc10c6ef1b8c.jpg"
"01289c07-3b85-4842-bf30-e0facecba91d","102","COLORFIRE GeForce RTX 5070 Ti 橘影橙 16GB","/content/upload/form/102/202505/d6eac639-86eb-4af5-8835-ee01fc729cfb.jpg"
"926d2b8d-db1c-48b6-941a-0ec78f37bf84","102","COLORFIRE GeForce RTX 5060 橘影橙 8GB","/content/upload/form/102/202505/5852d0d5-75c1-4777-82c4-a0e0076efa6d.jpg"
"3a493423-cd97-4b42-af44-adac407f0841","102","COLORFIRE GeForce RTX 5060 橘影橙 DUO 8GB","/content/upload/form/102/202505/de8a193a-8a28-4bcd-a82a-9422780d85be.jpg"
"292e868f-1450-47e4-8177-f0fade197646","102","COLORFIRE GeForce RTX 5060 Ti 橘影橙 DUO 16GB","/content/upload/form/102/202505/a2a83a14-43d1-4260-a960-72b67d819297.jpg"
"56a30d51-5a80-4b97-856b-0933bf8b2e34","102","COLORFIRE GeForce RTX 5060 Ti 橘影橙 DUO 8GB","/content/upload/form/102/202505/43abb43b-c083-422d-9b74-c3fe2ef39dd6.jpg"
"22c6c912-8491-478c-844b-bc8f56a80090","102","iGame GeForce RTX 4060 Ultra W OC 8GB V3","/content/upload/form/102/202504/26a42e65-2f24-4ecc-b1b3-55039adee6d5.png"
"fb186a18-48ac-404f-bb85-dd44e1973546","102","COLORFIRE GeForce RTX 5060 Ti 橘影橙 8GB","/content/upload/form/102/202504/43347248-c4dc-40e4-98a4-18d1548a218c.jpg"
"065a9b4e-17ac-431c-8855-4cf8106fff2e","102","COLORFIRE GeForce RTX 5060 Ti 橘影橙 16GB","/content/upload/form/102/202504/c8cbf913-cb6e-4d12-a2fc-8b81601a669c.jpg"
"6acdfd31-8efb-4d62-8a12-bb615a185b05","102","战斧 GeForce RTX 5070 豪华版 12GB V2(战斧 GeForce RTX 5070 豪华版 12GB V2-T)","/content/upload/form/102/202504/71d6f5d6-1806-481e-b2ca-79df7ea70bd1.jpg"
"02d14007-f486-4878-9add-29df2fa0d263","102","战斧 GeForce RTX 5060 Ti DUO 8GB(战斧 GeForce RTX 5060 Ti DUO 8GB-T)","/content/upload/form/102/202504/0a4ad1e3-f49b-462a-8f5f-8e70ce36cd2f.jpg"
"50f7f597-c6cd-4bb4-85f1-6cf41d3ec70b","102","战斧 GeForce RTX 5060 Ti 豪华版 8GB","/content/upload/form/102/202504/38e0db6d-cb58-4458-b71c-2ba1da962ea1.jpg"
"b253e35d-d50e-488b-a44b-bfe40e436ed6","102","战斧 GeForce RTX 5060 Ti DUO 16GB(战斧 GeForce RTX 5060 Ti DUO 16GB-T)","/content/upload/form/102/202504/160686f8-0c41-4fcc-ba54-5d9ae26b8a60.jpg"
"77eabd28-5e14-4bac-9963-7cbaa3f6370e","102","战斧 GeForce RTX 5060 Ti 豪华版 16GB(战斧 GeForce RTX 5060 Ti 豪华版 16GB-T)","/content/upload/form/102/202504/ffac8d6d-f0ba-41df-b614-bd22e955d0b7.jpg"
"434dfd4d-eb39-42fa-b338-d59298b9306d","102","iGame GeForce RTX 5070 Advanced 12GB","/content/upload/form/102/202503/812011ba-00f6-439d-9180-2f30452760ed.jpg"
"476c4100-cce2-46ff-aa74-f597e8d23135","102","iGame GeForce RTX 5070 Ultra W 12GB","/content/upload/form/102/202503/5cfc3dfe-fbf4-462a-bec1-00a2cb252057.jpg"
"a7cacfeb-5c06-4cac-bfe9-5c2b2df0faa9","102","iGame GeForce RTX 5070 Vulcan 12GB","/content/upload/form/102/202503/751092ad-d68a-48a4-9559-ecae4520ce49.jpg"
"0a3cdd9c-4bd3-44c2-a407-6c717f627241","102","iGame GeForce RTX 5070 Ti Ultra W 16GB","/content/upload/form/102/202503/317e53a7-3496-4af3-a723-15f9efec7819.jpg"
"a6eb0e6d-b232-442b-87f2-1351c382623f","102","iGame GeForce RTX 5070 Ti Advanced 16GB","/content/upload/form/102/202503/45363c74-e917-49c9-9438-5f60c0170aae.jpg"
"ced65846-4cbf-47cc-ad63-6abbb9c9812a","102","iGame GeForce RTX 5070 Ti Vulcan 16GB","/content/upload/form/102/202503/7666fd23-9e70-441a-8e1f-7365bb295f78.jpg"
"81b19aad-cae5-46a7-bca7-28d1d9c6c61e","102","战斧 GeForce RTX 5070 豪华版 12GB","/content/upload/form/102/202503/2a6f1712-cc9f-47b2-af37-d601ef02ac43.jpg"
"5df5ef98-d6ab-4087-b127-58ec52e6f653","102","战斧 GeForce RTX 5070 Ti 豪华版 16GB(战斧 GeForce RTX 5070 Ti 豪华版 16GB-T)","/content/upload/form/102/202502/8172a348-1598-48b6-9da7-0222a191ecce.jpg"
"73e7728b-5cd9-4f3c-893b-514f5516fc76","102","iGame GeForce RTX 5080 Ultra W 16GB","/content/upload/form/102/202502/5a049256-c875-478e-b826-7daf8f8dce4b.jpg"
"9e949de3-1072-4de4-a58d-1f75b5d40373","102","iGame GeForce RTX 5080 Advanced 16GB","/content/upload/form/102/202502/31fd051f-0bf6-4c52-a0e6-71de2984eb1b.jpg"
"34075ef7-3cf6-4446-9d2d-5947387aa55f","102","iGame GeForce RTX 5080 Neptune 16GB","/content/upload/form/102/202502/3fd9a515-a13d-4c45-b0cf-b80207e831b3.jpg"
"ac650c92-3b9d-4684-8feb-6f9c8c53eda3","102","iGame GeForce RTX 5080 Vulcan 16GB","/content/upload/form/102/202502/a2fe6edf-8987-491a-a6ab-b54ff9df03e6.jpg"
"18b8671d-61f1-4d92-bb4c-549db52078ae","102","iGame GeForce RTX 5090 D Vulcan W 32GB","/content/upload/form/102/202503/a211ff51-a154-4968-a922-892bb7e0bd56.jpg"
"bcd5ce6b-8c0d-44fc-8e94-207bec5d23b7","102","iGame GeForce RTX 5090 D Advanced 32GB","/content/upload/form/102/202502/129a64b1-aa54-4738-8596-10cd0fc517ef.jpg"
"affe7ecd-d9a7-41d7-92eb-80ee9cfb0191","102","iGame GeForce RTX 5090 D Neptune 32GB","/content/upload/form/102/202502/8ff68720-c2dd-4f05-ba53-5b286976f9fd.jpg"
"dfb4086b-c0cb-4a6b-b4d8-02d6fb24b3c4","102","iGame GeForce RTX 5090 D Vulcan 32GB","/content/upload/form/102/202502/dddaa0b5-43a1-449b-abd0-e174eb6d8fe5.jpg"
"ef43445e-2ceb-4147-af0a-5fff62fd1363","102","iGame GeForce RTX 4060 Ultra W DUO OC 8GB V3","/content/upload/form/102/202502/5f0bdc9f-7222-4f47-905c-1f03e3eb9272.jpg"
"6187ca84-8754-4da9-a3bf-9a8e002befd9","102","战斧 GeForce RTX 4060 DUO 8GB V5","/content/upload/form/102/202501/c8feede1-2eff-4f92-b710-e2f48bc574f3.jpg"
"3c457c62-3614-44c4-95c9-7e30b7f39c12","102","战斧 GeForce RTX 4060 豪华版 8GB V3","/content/upload/form/102/202501/9660424e-7f0f-4928-aac8-1f3ead6d5cb6.jpg"
"341bf650-42aa-4891-91af-d5be7c93315e","102","COLORFIRE GeForce RTX 4070 橘影橙 12GD6","/content/upload/form/102/202409/553b552e-ab52-4a20-902f-1c8cd761aaf5.jpg"
"aff152bf-ba9f-4efd-aac8-aa24aef22385","102","iGame GeForce RTX 4070 Ultra W DUO OC 12GD6","/content/upload/form/102/202409/694d109b-1349-4478-a718-a5e4669cda48.jpg"
"df1ad0fe-4df9-47c3-85bc-d9419c7cae59","102","iGame GeForce RTX 4070 Ultra Z OC 12GD6","/content/upload/form/102/202409/3245b028-cdab-422c-9eba-fc12a9766dc7.jpg"
"610a7b2c-0f65-4782-bdc0-a9e504f54a98","102","战斧 GeForce RTX 4070 豪华版 12GD6","/content/upload/form/102/202409/3e186dee-efe7-4ded-8d65-5fc9210341f7.jpg"
